Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	short sequence motif:SH2-binding	3	0.684931506849315	0.015941851072589018	ENSG00000184402, ENSG00000082074, ENSG00000117090	425	9	19113	14.990588235294119	0.9999999991682144	0.9495502779979401	23.080854903959025
GOTERM_CC_FAT	GO:0008091~spectrin	3	0.684931506849315	0.015974901280740316	ENSG00000160460, ENSG00000137877, ENSG00000070182	285	9	12782	14.949707602339181	0.9912135048247454	0.37715272676518885	19.308211284471565
GOTERM_BP_FAT	GO:0051270~regulation of cell motion	11	2.5114155251141552	0.015978849333915468	ENSG00000126218, ENSG00000167244, ENSG00000171791, ENSG00000152894, ENSG00000135919, ENSG00000151694, ENSG00000072110, ENSG00000159640, ENSG00000125124, ENSG00000106799, ENSG00000140526	319	193	13528	2.417009112024299	0.9999999999999994	0.37000414471000265	24.40142130941575
GOTERM_BP_FAT	GO:0007409~axonogenesis	11	2.5114155251141552	0.015978849333915468	ENSG00000175866, ENSG00000171791, ENSG00000160460, ENSG00000196358, ENSG00000105991, ENSG00000181754, ENSG00000154134, ENSG00000104725, ENSG00000138834, ENSG00000133961, ENSG00000112902	319	193	13528	2.417009112024299	0.9999999999999994	0.37000414471000265	24.40142130941575
GOTERM_BP_FAT	GO:0007044~cell-substrate junction assembly	4	0.91324200913242	0.016084991185104935	ENSG00000171791, ENSG00000152894, ENSG00000072110, ENSG00000091409	319	23	13528	7.375221480169007	0.9999999999999996	0.3681451060213211	24.542908528273376
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	30	6.8493150684931505	0.016254589928060052	ENSG00000167244, ENSG00000167207, ENSG00000104725, ENSG00000004468, ENSG00000106799, ENSG00000172175, ENSG00000171791, ENSG00000183473, ENSG00000102245, ENSG00000151694, ENSG00000091592, ENSG00000164362, ENSG00000140939, ENSG00000162734, ENSG00000182985, ENSG00000133895, ENSG00000155090, ENSG00000145715, ENSG00000039068, ENSG00000103423, ENSG00000127334, ENSG00000140009, ENSG00000143514, ENSG00000213203, ENSG00000180855, ENSG00000120885, ENSG00000113520, ENSG00000115904, ENSG00000072110, ENSG00000162894	319	812	13528	1.566780425282209	0.9999999999999997	0.36747000876168945	24.768466032226044
SP_PIR_KEYWORDS	dna-binding	56	12.785388127853881	0.016293140764995523	ENSG00000100105, ENSG00000131759, ENSG00000162086, ENSG00000160685, ENSG00000103168, ENSG00000141040, ENSG00000117036, ENSG00000121864, ENSG00000167840, ENSG00000101190, ENSG00000178053, ENSG00000153250, ENSG00000107485, ENSG00000070081, ENSG00000104447, ENSG00000023608, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000196456, ENSG00000126456, ENSG00000083814, ENSG00000182983, ENSG00000183558, ENSG00000073861, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000182318, ENSG00000065970, ENSG00000196793, ENSG00000076003, ENSG00000119138, ENSG00000180855, ENSG00000143842, ENSG00000087903, ENSG00000140398, ENSG00000167383, ENSG00000172292, ENSG00000105991, ENSG00000006468, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000164362, ENSG00000173451, ENSG00000005513, ENSG00000186564, ENSG00000120802, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000102878, ENSG00000186376	425	1868	19235	1.3567955661922158	0.9977448544520982	0.45635242185763636	20.2775281873919
GOTERM_BP_FAT	GO:0001558~regulation of cell growth	11	2.5114155251141552	0.01651195961112052	ENSG00000006327, ENSG00000167244, ENSG00000171791, ENSG00000140009, ENSG00000205277, ENSG00000111012, ENSG00000197019, ENSG00000150938, ENSG00000004468, ENSG00000151694, ENSG00000106799	319	194	13528	2.4045503021685035	0.9999999999999998	0.3683691907595693	25.109540897747163
GOTERM_BP_FAT	GO:0006469~negative regulation of protein kinase activity	7	1.5981735159817352	0.016561115986114122	ENSG00000150593, ENSG00000167244, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000150457, ENSG00000133895	319	87	13528	3.4120995928368103	0.9999999999999999	0.3655958867183423	25.174518591295225
GOTERM_BP_FAT	GO:0030307~positive regulation of cell growth	5	1.141552511415525	0.016623154576689232	ENSG00000006327, ENSG00000167244, ENSG00000004468, ENSG00000151694, ENSG00000106799	319	42	13528	5.048514703687117	0.9999999999999999	0.3631039599559398	25.256448890989404
GOTERM_MF_FAT	GO:0016563~transcription activator activity	18	4.10958904109589	0.01667847693319586	ENSG00000131759, ENSG00000100105, ENSG00000168556, ENSG00000177030, ENSG00000141040, ENSG00000090447, ENSG00000067955, ENSG00000108773, ENSG00000148334, ENSG00000197019, ENSG00000113658, ENSG00000039068, ENSG00000065970, ENSG00000171791, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000111727	305	410	12983	1.8688044782087165	0.9999101884858813	0.735817178594849	21.783783011101164
GOTERM_BP_FAT	GO:0010941~regulation of cell death	30	6.8493150684931505	0.016755485356176537	ENSG00000167244, ENSG00000167207, ENSG00000104725, ENSG00000004468, ENSG00000106799, ENSG00000172175, ENSG00000171791, ENSG00000183473, ENSG00000102245, ENSG00000151694, ENSG00000091592, ENSG00000164362, ENSG00000140939, ENSG00000162734, ENSG00000182985, ENSG00000133895, ENSG00000155090, ENSG00000145715, ENSG00000039068, ENSG00000103423, ENSG00000127334, ENSG00000140009, ENSG00000143514, ENSG00000213203, ENSG00000180855, ENSG00000120885, ENSG00000113520, ENSG00000115904, ENSG00000072110, ENSG00000162894	319	815	13528	1.5610131353731946	0.9999999999999999	0.3618773653864995	25.43092706285577
UP_SEQ_FEATURE	site:Cleavage	6	1.36986301369863	0.017457133819082038	ENSG00000152894, ENSG00000205277, ENSG00000148334, ENSG00000105426, ENSG00000102245, ENSG00000120659	425	68	19113	3.9680968858131487	0.9999999998879762	0.9429620656676664	24.992269017568404
INTERPRO	IPR016130:Protein-tyrosine phosphatase, active site	7	1.5981735159817352	0.017473721022986458	ENSG00000141298, ENSG00000108389, ENSG00000152894, ENSG00000161326, ENSG00000167065, ENSG00000105426, ENSG00000087053	388	89	16659	3.3769547086760108	0.9999968705946785	0.9207330106796361	23.417138233113533
GOTERM_MF_FAT	GO:0060589~nucleoside-triphosphatase regulator activity	18	4.10958904109589	0.017581844825864466	ENSG00000084070, ENSG00000111348, ENSG00000175463, ENSG00000100599, ENSG00000180448, ENSG00000153317, ENSG00000167202, ENSG00000116991, ENSG00000145715, ENSG00000004777, ENSG00000106069, ENSG00000103423, ENSG00000132359, ENSG00000164284, ENSG00000105808, ENSG00000115904, ENSG00000197226, ENSG00000174373	305	413	12983	1.8552296272774185	0.9999460247903302	0.7072315373207319	22.826923619296714
GOTERM_BP_FAT	GO:0010677~negative regulation of cellular carbohydrate metabolic process	3	0.684931506849315	0.01777916735094193	ENSG00000167244, ENSG00000115956, ENSG00000106633	319	9	13528	14.135841170323928	1.0	0.375729772180567	26.767740710752573
GOTERM_BP_FAT	GO:0045912~negative regulation of carbohydrate metabolic process	3	0.684931506849315	0.01777916735094193	ENSG00000167244, ENSG00000115956, ENSG00000106633	319	9	13528	14.135841170323928	1.0	0.375729772180567	26.767740710752573
SP_PIR_KEYWORDS	nucleus	114	26.027397260273972	0.017792175366523444	ENSG00000162086, ENSG00000131759, ENSG00000146285, ENSG00000160685, ENSG00000138385, ENSG00000145868, ENSG00000115207, ENSG00000109118, ENSG00000167840, ENSG00000177595, ENSG00000172175, ENSG00000128394, ENSG00000153250, ENSG00000107485, ENSG00000104447, ENSG00000023608, ENSG00000178397, ENSG00000174373, ENSG00000148337, ENSG00000126456, ENSG00000083814, ENSG00000125755, ENSG00000205531, ENSG00000140939, ENSG00000167065, ENSG00000113658, ENSG00000133895, ENSG00000130844, ENSG00000196150, ENSG00000148143, ENSG00000065970, ENSG00000196793, ENSG00000180855, ENSG00000119138, ENSG00000103550, ENSG00000143842, ENSG00000087903, ENSG00000167383, ENSG00000206560, ENSG00000171791, ENSG00000166068, ENSG00000111727, ENSG00000006468, ENSG00000057657, ENSG00000090447, ENSG00000164362, ENSG00000171649, ENSG00000067955, ENSG00000072310, ENSG00000082074, ENSG00000140009, ENSG00000112234, ENSG00000213918, ENSG00000186376, ENSG00000196670, ENSG00000100105, ENSG00000168556, ENSG00000077935, ENSG00000103168, ENSG00000141040, ENSG00000120913, ENSG00000071894, ENSG00000117036, ENSG00000184900, ENSG00000121864, ENSG00000080546, ENSG00000184402, ENSG00000178053, ENSG00000101190, ENSG00000102760, ENSG00000068878, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000186193, ENSG00000091592, ENSG00000196456, ENSG00000042493, ENSG00000087494, ENSG00000108773, ENSG00000184575, ENSG00000182983, ENSG00000004660, ENSG00000183558, ENSG00000073861, ENSG00000122678, ENSG00000155090, ENSG00000138814, ENSG00000182318, ENSG00000076003, ENSG00000135476, ENSG00000148773, ENSG00000164649, ENSG00000140398, ENSG00000172292, ENSG00000105991, ENSG00000163113, ENSG00000106462, ENSG00000150593, ENSG00000148690, ENSG00000006744, ENSG00000005513, ENSG00000186564, ENSG00000171604, ENSG00000120802, ENSG00000122299, ENSG00000127334, ENSG00000198945, ENSG00000143514, ENSG00000025156, ENSG00000100320, ENSG00000118513, ENSG00000102878, ENSG00000012779	425	4283	19235	1.2046476493936358	0.998719270163613	0.4541898679268107	21.937214900409117
GOTERM_CC_FAT	GO:0044459~plasma membrane part	64	14.61187214611872	0.017844405163880684	ENSG00000124466, ENSG00000167535, ENSG00000215305, ENSG00000152894, ENSG00000159640, ENSG00000116574, ENSG00000125384, ENSG00000066294, ENSG00000087128, ENSG00000204217, ENSG00000146242, ENSG00000089159, ENSG00000102245, ENSG00000070182, ENSG00000164889, ENSG00000125755, ENSG00000166900, ENSG00000182985, ENSG00000064687, ENSG00000077585, ENSG00000126218, ENSG00000039068, ENSG00000069493, ENSG00000106123, ENSG00000169896, ENSG00000072110, ENSG00000122012, ENSG00000033122, ENSG00000125124, ENSG00000091409, ENSG00000162894, ENSG00000070961, ENSG00000092295, ENSG00000204381, ENSG00000013588, ENSG00000204681, ENSG00000173166, ENSG00000106799, ENSG00000133961, ENSG00000115956, ENSG00000183473, ENSG00000196358, ENSG00000161270, ENSG00000100453, ENSG00000111727, ENSG00000177663, ENSG00000105426, ENSG00000151694, ENSG00000120659, ENSG00000117090, ENSG00000205277, ENSG00000075340, ENSG00000143753, ENSG00000130821, ENSG00000105281, ENSG00000114812, ENSG00000162545, ENSG00000103051, ENSG00000203710, ENSG00000186810, ENSG00000068078, ENSG00000138834, ENSG00000132718, ENSG00000197208	285	2203	12782	1.302925038424477	0.9949764964577863	0.38198273144344297	21.326751209153706
GOTERM_BP_FAT	GO:0002712~regulation of B cell mediated immunity	4	0.91324200913242	0.018069280431056312	ENSG00000167207, ENSG00000213203, ENSG00000113520, ENSG00000073861	319	24	13528	7.067920585161964	1.0	0.3770127956393984	27.142468486917792
GOTERM_BP_FAT	GO:0002889~regulation of immunoglobulin mediated immune response	4	0.91324200913242	0.018069280431056312	ENSG00000167207, ENSG00000213203, ENSG00000113520, ENSG00000073861	319	24	13528	7.067920585161964	1.0	0.3770127956393984	27.142468486917792
GOTERM_BP_FAT	GO:0032990~cell part morphogenesis	13	2.968036529680365	0.01813325006590398	ENSG00000175866, ENSG00000171791, ENSG00000160460, ENSG00000196358, ENSG00000105991, ENSG00000181754, ENSG00000154134, ENSG00000104725, ENSG00000120885, ENSG00000138834, ENSG00000125124, ENSG00000133961, ENSG00000112902	319	256	13528	2.153507053291536	1.0	0.3745805745673172	27.224852059620176
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	7	1.5981735159817352	0.01833732649379494	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	89	13528	3.335423197492163	1.0	0.3744628767240564	27.48708638725602
GOTERM_BP_FAT	GO:0007160~cell-matrix adhesion	7	1.5981735159817352	0.01833732649379494	ENSG00000124466, ENSG00000171791, ENSG00000152894, ENSG00000089159, ENSG00000072110, ENSG00000173166, ENSG00000091409	319	89	13528	3.335423197492163	1.0	0.3744628767240564	27.48708638725602
GOTERM_BP_FAT	GO:0044087~regulation of cellular component biogenesis	9	2.054794520547945	0.01899149721938877	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000120885, ENSG00000106799, ENSG00000070182	319	142	13528	2.6878007859066626	1.0	0.3814985622375884	28.321693718669483
UP_SEQ_FEATURE	repeat:Spectrin 2	4	0.91324200913242	0.019306333052569746	ENSG00000160460, ENSG00000137877, ENSG00000072110, ENSG00000070182	425	26	19113	6.918733031674208	0.9999999999903414	0.9402824879848825	27.26448798141049
UP_SEQ_FEATURE	repeat:Spectrin 1	4	0.91324200913242	0.019306333052569746	ENSG00000160460, ENSG00000137877, ENSG00000072110, ENSG00000070182	425	26	19113	6.918733031674208	0.9999999999903414	0.9402824879848825	27.26448798141049
GOTERM_BP_FAT	GO:0032943~mononuclear cell proliferation	5	1.141552511415525	0.019441363637793797	ENSG00000171791, ENSG00000169896, ENSG00000102245, ENSG00000159640, ENSG00000172175	319	44	13528	4.81903676261043	1.0	0.38513884946416244	28.890381951375165
GOTERM_BP_FAT	GO:0070661~leukocyte proliferation	5	1.141552511415525	0.019441363637793797	ENSG00000171791, ENSG00000169896, ENSG00000102245, ENSG00000159640, ENSG00000172175	319	44	13528	4.81903676261043	1.0	0.38513884946416244	28.890381951375165
GOTERM_MF_FAT	GO:0003677~DNA binding	70	15.981735159817351	0.01978725342448105	ENSG00000131759, ENSG00000100105, ENSG00000162086, ENSG00000168556, ENSG00000146285, ENSG00000103168, ENSG00000160685, ENSG00000141040, ENSG00000117036, ENSG00000115207, ENSG00000121864, ENSG00000167840, ENSG00000101190, ENSG00000178053, ENSG00000153250, ENSG00000070081, ENSG00000107485, ENSG00000104447, ENSG00000196428, ENSG00000023608, ENSG00000177494, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000196456, ENSG00000126456, ENSG00000083814, ENSG00000148334, ENSG00000182983, ENSG00000183558, ENSG00000113658, ENSG00000073861, ENSG00000133895, ENSG00000122678, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000065970, ENSG00000182318, ENSG00000196793, ENSG00000076003, ENSG00000180855, ENSG00000119138, ENSG00000143842, ENSG00000087903, ENSG00000140398, ENSG00000167383, ENSG00000172292, ENSG00000105991, ENSG00000163113, ENSG00000006468, ENSG00000106462, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000164362, ENSG00000067955, ENSG00000173451, ENSG00000005513, ENSG00000186564, ENSG00000171604, ENSG00000120802, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000115904, ENSG00000102878, ENSG00000186376	305	2331	12983	1.2782946881307538	0.9999844592657424	0.7077738614640723	25.319374451482002
GOTERM_BP_FAT	GO:0010033~response to organic substance	27	6.164383561643835	0.020000248928012	ENSG00000131759, ENSG00000167207, ENSG00000167244, ENSG00000151726, ENSG00000104725, ENSG00000004468, ENSG00000106799, ENSG00000172175, ENSG00000171791, ENSG00000107485, ENSG00000111012, ENSG00000151694, ENSG00000106633, ENSG00000120694, ENSG00000175866, ENSG00000204394, ENSG00000126456, ENSG00000150457, ENSG00000135821, ENSG00000185338, ENSG00000155090, ENSG00000180644, ENSG00000039068, ENSG00000138814, ENSG00000103423, ENSG00000140009, ENSG00000087258	319	721	13528	1.5880764698976952	1.0	0.3903431692734829	29.59096191253414
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	7	1.5981735159817352	0.021239469537582285	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	92	13528	3.2266593975739406	1.0	0.4054849636011	31.121230548782407
UP_SEQ_FEATURE	domain:CH 2	4	0.91324200913242	0.021370055373889692	ENSG00000160460, ENSG00000137877, ENSG00000072110, ENSG00000070182	425	27	19113	6.662483660130718	0.9999999999993767	0.9398179605038806	29.723944712339424
UP_SEQ_FEATURE	domain:CH 1	4	0.91324200913242	0.021370055373889692	ENSG00000160460, ENSG00000137877, ENSG00000072110, ENSG00000070182	425	27	19113	6.662483660130718	0.9999999999993767	0.9398179605038806	29.723944712339424
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	16	3.65296803652968	0.02141437302427953	ENSG00000175866, ENSG00000183691, ENSG00000154134, ENSG00000104725, ENSG00000133961, ENSG00000129277, ENSG00000197262, ENSG00000105991, ENSG00000196358, ENSG00000171791, ENSG00000160460, ENSG00000181754, ENSG00000120885, ENSG00000138834, ENSG00000125124, ENSG00000112902	319	356	13528	1.9059561128526645	1.0	0.4046323622654221	31.33467117925951
GOTERM_MF_FAT	GO:0019899~enzyme binding	21	4.794520547945205	0.021630632218299882	ENSG00000167207, ENSG00000091592, ENSG00000112659, ENSG00000152894, ENSG00000108773, ENSG00000104725, ENSG00000100599, ENSG00000185338, ENSG00000119655, ENSG00000203485, ENSG00000106799, ENSG00000182621, ENSG00000145715, ENSG00000162545, ENSG00000039068, ENSG00000115956, ENSG00000103423, ENSG00000171791, ENSG00000023516, ENSG00000138834, ENSG00000161791	305	523	12983	1.7091997617778893	0.9999945225669252	0.7022459290238063	27.34492537505151
GOTERM_BP_FAT	GO:0032271~regulation of protein polymerization	6	1.36986301369863	0.021721242626820278	ENSG00000145715, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	68	13528	3.7418403097916286	1.0	0.40570012698004376	31.707649091810453
GOTERM_BP_FAT	GO:0050730~regulation of peptidyl-tyrosine phosphorylation	6	1.36986301369863	0.021721242626820278	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000095752, ENSG00000185338, ENSG00000113520	319	68	13528	3.7418403097916286	1.0	0.40570012698004376	31.707649091810453
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	16	3.65296803652968	0.021881888678079803	ENSG00000175898, ENSG00000150593, ENSG00000006432, ENSG00000167244, ENSG00000150457, ENSG00000197019, ENSG00000133895, ENSG00000106799, ENSG00000172175, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000102760, ENSG00000138834, ENSG00000151694, ENSG00000114388	319	357	13528	1.9006173002116205	1.0	0.40466170360068365	31.902140604419614
GOTERM_BP_FAT	GO:0045725~positive regulation of glycogen biosynthetic process	3	0.684931506849315	0.021882528755577318	ENSG00000167244, ENSG00000127334, ENSG00000106633	319	10	13528	12.722257053291536	1.0	0.40137705539137636	31.902914490519287
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3	23	5.251141552511415	0.021978328080922434	ENSG00000100105, ENSG00000162086, ENSG00000057657, ENSG00000099326, ENSG00000160685, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000121864, ENSG00000167840, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000167383, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000180855, ENSG00000119138, ENSG00000186376, ENSG00000196670	425	622	19113	1.662943067902402	0.9999999999997224	0.9278081422708874	30.43382487621492
